id,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9
A0A3S2PJW8_ORYJA/404-485,-0.06422236,0.82264024,0.033738974,0.023264643,0.54179627,0.09172971,0.11194193,-0.07402355,-0.023972042,3.765188
A0A8C5EJ75_9TELE/534-616,-0.06758889,0.80644894,0.03539021,0.022980869,0.5462532,0.0950225,0.101902604,-0.0744616,-0.023140687,3.777796
A0A4W6DIW2_LATCA/596-677,-0.06856192,0.80156004,0.035415653,0.0243004,0.5483121,0.093795754,0.084793866,-0.074893825,-0.022090007,3.7637837
A0A8J4XCT8_CLAMG/480-563,-0.071142405,0.7800933,0.034099888,0.02654565,0.57157636,0.083680436,0.13238242,-0.07662196,-0.025985084,3.7050726
A0A8C8DP63_9TELE/598-669,-0.07133112,0.8501973,0.03255363,0.02447635,0.5269605,0.093201734,0.07690179,-0.07284277,-0.01911055,3.6976545
A0A498LRQ1_LABRO/78-143,-0.036337275,-0.36251336,0.007911064,0.026173996,0.4824633,0.02442981,0.048955496,-0.039748237,-0.012364559,1.7833878
A7TAI6_NEMVE/1-70,-0.047532745,-0.41414982,-0.009526307,0.024359658,0.53224695,0.02966037,-0.12967591,-0.037091978,-0.021461964,1.6908259
A0A821E0C4_9BILA/1-62,-0.031792987,-0.4052744,0.021944828,0.033721473,0.24541153,0.052016005,0.2626902,-0.04175721,0.0008492023,1.9937027
A0A553PXX8_9TELE/711-772,-0.01736806,-0.12499564,0.035048913,0.041759156,-0.21786864,0.046848156,0.09631126,-0.042092614,0.0033851182,3.1673384
A0A836EZ19_9HYME/4379-4451,-0.01187069,-0.26402524,-0.0017715208,0.029792158,0.23928227,0.042197835,0.14911054,0.0077133216,-0.014051024,1.810515
A0A6P6Y536_DERPT/1384-1465,-0.018494999,0.068758495,0.0018117465,0.03353885,0.39091623,0.03670505,0.22050661,-0.023464605,-0.017275274,1.9160619
A0A668TDM3_OREAU/1-58,-0.03469214,-0.13130859,0.010602735,0.031374514,0.9425635,0.0038481168,0.5322268,-0.04571283,-0.028670944,1.4247377
A0A8C6YFJ2_NAJNA/487-548,-0.02923321,-0.33755425,-0.0045297667,0.0240377,0.46172142,0.015300982,0.15908358,-0.027095445,-0.023185272,1.5579123
A0A3B0K938_DROGU/646-714,-0.022229418,-0.13771507,-0.009784156,0.031487167,0.43775672,0.022510836,-0.36138362,-0.0028768517,-0.002378719,1.7634512
A0A158QCM4_HYMDI/260-325,-0.037609413,-0.26058882,-0.005141463,0.024095003,0.58137405,0.0074189305,0.02050886,-0.027173355,0.00017382018,1.490811
A0A556UF94_BAGYA/791-856,-0.033071022,-0.16936594,-0.0059295706,0.011599213,0.5323096,0.011188835,0.14806515,-0.03481601,-0.022483718,1.4661118
A0A4W4FPA6_ELEEL/619-684,-0.041335106,-0.58247536,-0.0015252978,0.025909955,0.4976383,0.019615225,-0.1564853,-0.05024434,-0.027347159,1.7344706
D3BH24_POLPP/482-560,-0.0247203,-0.2811866,0.0057827644,0.03255897,0.42136857,0.020726074,0.3446831,-0.026820213,-0.006439276,1.6473455
A0A7K8G7B8_ORTSP/1-62,-0.031789202,-0.09847159,0.0073344,0.030528566,0.41728395,0.01748434,0.06658598,-0.03222525,-0.01664726,1.6877135
A0A7K5AF23_9AVES/1-62,-0.03927461,-0.21757498,-0.0037465915,0.023767523,0.5002676,0.012558594,0.05146063,-0.03865082,-0.023646627,1.623579
A0A851LMH8_CORCR/1-62,-0.041438486,-0.2246485,-0.0068933144,0.02250439,0.5249588,0.014269296,0.0022433624,-0.040593334,-0.02624029,1.686339
A0A4Y2I4X0_ARAVE/113-187,-0.047167636,-0.31771442,-0.01413586,0.026086198,0.5643811,0.019086055,-0.23511608,-0.046731494,-0.018949162,1.7087145
A0A498M845_LABRO/338-401,0.004006293,-0.29413828,0.019285128,0.023691341,0.047099154,0.05203394,0.35985577,-0.026339658,-0.016075034,2.1088316
A0A674P3T6_TAKRU/658-728,0.008806527,-1.0899444,0.04045971,0.027607085,0.33714846,0.06743923,1.3623415,-0.04220991,-0.000936009,2.34864
A0A0N8K158_SCLFO/776-839,-0.04461667,0.30297107,-0.02557456,0.029942077,0.74921113,0.048775706,-0.75545526,-0.020741343,-0.017827034,1.946101
A0A669PPB0_PHACC/485-563,-0.022802753,0.2027116,0.022704456,0.0026003532,-0.01451141,0.008708999,0.62986416,-0.03857728,0.019985322,1.9866648
A0A8C7D5F6_ONCKI/588-671,-0.06388366,0.8446804,0.029139075,0.027100476,0.528311,0.08469613,0.15278834,-0.07310661,-0.021422438,3.5185661
A0A8C4DFA2_DICLA/494-572,-0.009546278,0.3729798,-0.00047742203,0.021546014,0.27019414,0.019070702,-0.14284521,-0.0067840517,-0.00175016,1.6316999
A0A8J6ACH9_GALPY/794-865,-0.04067513,-0.29295784,-0.0010234825,0.035794012,0.56304526,-0.004712291,0.31442457,-0.0483675,-0.026857615,1.4930423
A0A668VGT4_OREAU/444-511,-0.00038062222,-0.042973846,-0.0021763705,0.026770849,0.20038529,0.028086167,-0.16516726,0.008181032,-0.016925793,1.7383766
A0A7R9LUT1_9ACAR/2-67,-0.010410555,0.043927837,-0.004368998,0.029312437,0.23737432,0.031476814,-0.22532375,-0.01560612,0.0028616004,1.7001143
A0A8C8G8R9_ONCTS/476-549,-0.06013496,-1.2057441,0.0007070899,0.023002945,0.801473,0.039683003,-0.05853167,-0.03223352,-0.029568821,1.9390253
A0A5C6PTJ8_9TELE/1088-1154,-0.02531862,-0.13400607,-0.0022013858,0.035560913,0.4384776,0.010617983,0.1212315,-0.031716384,-0.012377851,1.4601753
A0A7M7P423_STRPU/269-349,-0.031140428,-0.17548372,0.031319696,0.033987883,0.6188873,0.0065610763,1.0062569,-0.048856802,-0.0060063135,1.389759
A0A1S3RDK2_SALSA/67-134,-0.033785693,-0.33371064,-0.01461884,0.022173572,0.47048086,0.026355451,-0.08150922,-0.030814499,-0.009772493,1.4530829
A0A671KAV0_9TELE/1264-1331,-0.036556624,-0.28086478,-0.0061957166,0.0335733,0.83662957,0.010340953,0.17204885,-0.049591705,-0.01805184,1.348438
A0A7L3KPL1_9PASS/29-119,-0.018226627,0.033228528,0.017394803,0.02833063,1.1279963,0.015069213,0.9538615,-0.06221716,-0.01580349,1.5331968
A0A8D2PTA6_ZOSLA/114-203,-0.016105432,0.05331174,0.019497838,0.029383836,1.0812771,0.015421791,0.98673224,-0.061348952,-0.013634097,1.59378
A0A850TFI7_GRUAM/53-119,-0.019766029,-0.0007277522,0.022833847,0.028908102,1.103344,0.016212812,0.95685154,-0.06405851,-0.014295232,1.5670832
A0A8J4UZ20_APTPA/29-116,-0.015887413,0.035980273,0.022271719,0.024808392,1.076837,0.014576366,0.9314498,-0.060034037,-0.010611128,1.5035037
A0A851BDC2_PICGY/29-117,-0.020137224,0.013744943,0.018695548,0.030497475,1.1367044,0.015057204,0.96486056,-0.06295839,-0.015806068,1.5742099
A0A8C0K8E2_CANLU/36-99,-0.011704287,-0.0041942056,0.021900106,0.030450098,1.0463626,0.014205782,0.7959238,-0.06278656,-0.014223464,1.5327652
A0A8C5DVR8_9TELE/1-68,0.010034256,-0.1149757,0.0056560338,0.02166349,0.19491632,0.03040347,-0.15418777,0.015470643,-0.01512425,1.6611273
F6WM20_CIOIN/1-68,-0.010713313,-0.21681869,-0.005298134,0.027713098,0.23580591,0.039925564,0.072460674,-0.004157789,-0.012722291,1.6073117
A0A8B9CU69_9AVES/81-143,-0.036714427,-0.17215113,0.008189123,0.032349356,0.78048515,0.0025677122,0.5271465,-0.06473919,-0.013506789,1.2783124
A0A3Q1MIG6_BOVIN/1650-1732,-0.026335102,-0.21561341,-0.013210261,0.029428512,0.60048217,0.0064087175,-0.024706386,-0.032167614,-0.021825906,1.3891386
A0A8C3UMC5_CATUS/1-61,-0.022251101,-0.13046196,0.009584602,0.027294982,0.60432875,0.019794349,0.52056515,-0.02918306,-0.025416587,1.3248892
A0A315VFG2_GAMAF/1124-1199,-0.02309799,-0.10596862,0.004539363,0.030811515,0.40745226,0.0058049485,0.23367651,-0.034445785,-0.0033445023,1.377035
A0A3Q3GS02_9LABR/118-192,-0.0076416745,-0.39680192,0.012003284,0.013363488,0.20031172,0.055934846,0.23534124,-0.029069096,-0.004422903,1.6049054
A0A443RZX6_9ACAR/1-77,-0.044122644,-0.36424026,-0.02721424,0.018684588,0.5403426,0.009679027,-0.10027425,-0.049477763,-0.023752388,1.4126788
A0A0R3Q8B4_9BILA/160-247,-0.034839325,-0.231433,-0.0066115707,0.031581525,0.37260106,0.0124904625,0.33302903,-0.010610834,-0.007835779,1.3655
H2LZ28_ORYLA/475-551,-0.029433934,0.46145833,-0.015629489,0.028058738,0.28261113,0.058089048,-1.0114084,0.004035499,0.024625089,2.369848
A0A8J5QN80_9HYME/2595-2678,-0.020913946,-0.2059342,-0.0040116496,0.020594455,0.28573245,0.024735395,0.09822844,-0.009226181,-0.016713727,1.5190278
A0A6P5K6E5_PHACI/1668-1751,-0.020055983,-0.15121518,-0.00813582,0.028425427,0.5490721,0.009764496,0.07121118,-0.029874586,-0.020339072,1.4312356
A0A8C1APX6_CYPCA/1-65,-0.021804832,-0.21717846,-0.00403817,0.02004363,0.5643901,-0.008441903,0.27557972,-0.045508735,-0.014224753,1.3152378
A0A2G9SBZ4_LITCT/1-72,-0.015685577,0.6163792,0.021580327,0.013804119,-0.00031954795,0.0141974315,-0.3553604,0.016119149,0.01195844,1.6512488
A0A3Q2GR76_CYPVA/1-68,-0.002092546,-0.104073994,0.0043362565,0.022017244,0.1365329,0.044402808,0.074597485,-0.011951745,-0.016338088,1.634897
A0A0B1SLJ1_OESDE/1-67,-0.023580497,-0.18676965,-0.016689673,0.030645238,0.40142283,0.023925014,0.15070945,-0.025658734,-0.008035205,1.3677143
A0A5A9PSR5_9TELE/1-71,-0.042700276,-0.20743287,-0.024771161,0.012542568,0.53138095,0.0013280101,-0.1675158,-0.046384826,-0.022028558,1.2992617
A0A668T6H8_OREAU/834-900,0.003188849,0.24683379,0.046642777,0.009598866,-0.024663704,0.04265436,1.4777709,-0.03456437,0.002229929,2.450628
A0A4V6ARF8_COLLU/912-977,-0.0023763622,0.3521731,0.059650417,0.004362162,0.051644903,0.027132612,1.625674,-0.041635014,0.00766363,2.507922
A0A8C4IPT1_DICLA/868-933,0.0019960944,0.33366224,0.059809458,0.004993759,0.06560646,0.02999356,1.6289461,-0.042336434,0.0068753567,2.5577705
A0A8C5E7M8_9TELE/632-698,-0.001938035,0.3702202,0.054500926,0.004845854,0.077160835,0.025732893,1.5518899,-0.041540645,0.0057944832,2.4628081
A0A673AL14_9TELE/828-894,-0.00068437704,0.2530183,0.050692875,0.012486424,-0.01476006,0.04631925,1.3864096,-0.034868255,0.0065377187,2.4702103
A0A2G9R873_LITCT/1-79,-0.015422894,0.9949779,-0.0006939173,0.035331458,0.022416241,-0.009907011,1.4676284,-0.008520633,0.017694699,1.4787985
A0A8C2X1B4_CYCLU/464-543,-0.031922508,0.79721487,-0.003632404,0.028063387,0.13882864,0.05681061,-0.8078968,-0.02206456,0.036399446,2.820349
H3DFU2_TETNG/561-638,-0.043796778,0.9344504,-0.006943617,0.038220666,0.14818658,0.060821395,-0.9756458,-0.033503152,0.037702113,2.9457605
A0A673B0Z3_9TELE/466-545,-0.033437505,0.8468668,-0.006924115,0.033288658,0.15288739,0.058667503,-0.8722717,-0.024900801,0.03708195,2.8137197
A0A4Z2HLE6_9TELE/527-606,-0.032800958,0.8011341,-0.0030253977,0.026233993,0.15428135,0.058578596,-0.79650545,-0.02293723,0.03459589,2.852502
A0A671M2Q9_9TELE/375-454,-0.033409618,0.8686146,-0.003396701,0.027714254,0.1532142,0.060578726,-0.7923025,-0.026458792,0.037595257,2.8909547
A0A3P8WYM7_CYNSE/1067-1141,0.0010235249,-0.34453484,-0.0062060356,0.04036437,0.18225151,0.057986505,-0.18881394,-0.020540804,-0.012565065,1.6309828
A0A6I9WCX2_9HYME/1-74,-0.034483366,-0.5618289,0.0049046576,0.02409438,0.4645171,0.01361266,0.45108992,-0.0240345,-0.0053853616,1.2678727
